,,Category,Value,,
1664977651640,1664977651.666800,E4_Bvp,-7.835037,,
1664977651640,1664977651.698050,E4_Bvp,6.611534,,
1664977651818,1664977651.713680,E4_Bvp,14.9255,,
1664977651819,1664977651.729300,E4_Bvp,12.75838,,
1664977651819,1664977651.744930,E4_Bvp,2.286934,,
1664977651819,1664977651.760550,E4_Bvp,-9.283066,,
1664977651819,1664977651.776180,E4_Bvp,-14.20089,,
1664977651819,1664977651.791810,E4_Bvp,-8.744621,,
1664977651819,1664977651.807430,E4_Bvp,4.479298,,
1664977651819,1664977651.823060,E4_Bvp,18.08357,,
1664977651819,1664977651.838680,E4_Bvp,24.34679,,
1664977651819,1664977651.854310,E4_Bvp,19.81969,,
1664977651819,1664977651.869930,E4_Bvp,7.209164,,
1664977651999,1664977651.885560,E4_Bvp,-5.82061,,
1664977651999,1664977651.901190,E4_Bvp,-11.46477,,
1664977651999,1664977651.916810,E4_Bvp,-5.995453,,
1664977651999,1664977651.932440,E4_Bvp,7.870129,,
1664977651999,1664977651.948060,E4_Bvp,22.28434,,
1664977651999,1664977651.963690,E4_Bvp,28.84806,,
1664977651999,1664977651.979310,E4_Bvp,23.29975,,
1664977652000,1664977651.994940,E4_Bvp,7.903152,,
1664977652000,1664977652.010570,E4_Bvp,-9.690266,,
1664977652000,1664977652.026190,E4_Bvp,-20.93273,,
1664977652000,1664977652.041820,E4_Bvp,-21.14228,,
1664977652179,1664977652.057440,E4_Bvp,-12.08902,,
1664977652179,1664977652.073070,E4_Bvp,-0.9630966,,
1664977652179,1664977652.088690,E4_Bvp,4.23167,,
1664977652179,1664977652.104320,E4_Bvp,-0.7062111,,
1664977652179,1664977652.119950,E4_Bvp,-13.49653,,
1664977652179,1664977652.135570,E4_Bvp,-26.75184,,
1664977652179,1664977652.151200,E4_Bvp,-32.32903,,
1664977652179,1664977652.166820,E4_Bvp,-26.18366,,
1664977652179,1664977652.182450,E4_Bvp,-10.94948,,
1664977652180,1664977652.198080,E4_Bvp,5.510666,,
1664977652180,1664977652.213700,E4_Bvp,14.61384,,
1664977652336,1664977652.229330,E4_Bvp,12.06634,,
1664977652336,1664977652.244950,E4_Bvp,0.4913635,,
1664977652336,1664977652.260580,E4_Bvp,-12.22546,,
1664977652336,1664977652.276200,E4_Bvp,-17.45963,,
1664977652336,1664977652.291830,E4_Bvp,-10.95375,,
1664977652336,1664977652.307460,E4_Bvp,4.54641,,
1664977652336,1664977652.323080,E4_Bvp,20.8773,,
1664977652336,1664977652.338710,E4_Bvp,29.17703,,
1664977652336,1664977652.354330,E4_Bvp,25.02849,,
1664977652336,1664977652.369960,E4_Bvp,11.1227,,
1664977652336,1664977651.220000,E4_Bvp,-4.434525,,
1664977652470,1664977651.470000,E4_Bvp,-12.85728,,
1664977652471,1664977651.720000,E4_Bvp,-9.80278,,
1664977652471,1664977651.970000,E4_Bvp,2.130947,,
1664977652471,1664977652.220000,E4_Bvp,15.06248,,
1664977652471,1664977652.470000,E4_Bvp,20.53503,,
1664977652471,1664977652.385580,E4_Bvp,14.63938,,
1664977652492,1664977652.401210,E4_Bvp,0.1943283,,
1664977652493,1664977652.416840,E4_Bvp,-14.93509,,
1664977652493,1664977652.432460,E4_Bvp,-22.55178,,
1664977652493,1664977652.448090,E4_Bvp,-18.86297,,
1664977652493,1664977652.479340,E4_Bvp,-6.630322,,
1664977652493,1664977652.463710,E4_Bvp,6.570869,,
1664977652493,1664977652.494960,E4_Bvp,12.82879,,
1664977652493,1664977652.526220,E4_Bvp,8.591433,,
1664977652493,1664977652.541840,E4_Bvp,-3.421112,,
1664977652493,1664977652.557470,E4_Bvp,-15.91008,,
1664977652673,1664977652.573090,E4_Bvp,-21.17789,,
1664977652673,1664977652.588720,E4_Bvp,-15.7009,,
1664977652673,1664977652.604340,E4_Bvp,-2.046963,,
1664977652673,1664977652.619970,E4_Bvp,12.53533,,
1664977652673,1664977652.635600,E4_Bvp,20.1955,,
1664977652673,1664977652.651220,E4_Bvp,16.99597,,
1664977652673,1664977652.666850,E4_Bvp,-8.23432,,
1664977652674,1664977652.682470,E4_Bvp,5.20813,,
1664977652674,1664977652.698100,E4_Bvp,-15.26082,,
1664977652674,1664977652.713720,E4_Bvp,-11.58431,,
1664977652674,1664977652.729350,E4_Bvp,0.9725037,,
1664977652853,1664977652.744980,E4_Bvp,15.43179,,
1664977652854,1664977652.760600,E4_Bvp,23.52207,,
1664977652854,1664977652.791850,E4_Bvp,20.52509,,
1664977652854,1664977652.776230,E4_Bvp,8.211685,,
1664977652854,1664977652.807480,E4_Bvp,-6.521416,,
1664977652854,1664977652.823100,E4_Bvp,-15.1057,,
1664977652854,1664977652.838730,E4_Bvp,-12.63776,,
1664977652854,1664977652.854360,E4_Bvp,-0.8318863,,
1664977652854,1664977652.869980,E4_Bvp,13.01677,,
1664977652854,1664977652.885610,E4_Bvp,20.22123,,
1664977652855,1664977652.901230,E4_Bvp,15.83241,,
1664977653010,1664977652.916860,E4_Bvp,1.997637,,
1664977653011,1664977652.932480,E4_Bvp,-13.73209,,
1664977653011,1664977652.948110,E4_Bvp,-22.13652,,
1664977653011,1664977652.963740,E4_Bvp,-18.13153,,
1664977653011,1664977652.979360,E4_Bvp,-3.850845,,
1664977653011,1664977652.994990,E4_Bvp,12.7822,,
1664977653012,1664977653.010610,E4_Bvp,22.52246,,
1664977653012,1664977653.026240,E4_Bvp,20.17285,,
1664977653012,1664977653.041860,E4_Bvp,-6.760223,,
1664977653012,1664977653.057490,E4_Bvp,-14.79898,,
1664977653012,1664977653.073120,E4_Bvp,-11.55886,,
1664977653191,1664977653.104370,E4_Bvp,0.6938591,,
1664977653191,1664977653.119990,E4_Bvp,14.45901,,
1664977653191,1664977653.135620,E4_Bvp,21.47543,,
1664977653191,1664977653.151240,E4_Bvp,17.68667,,
1664977653191,1664977653.166870,E4_Bvp,6.050056,,
1664977653191,1664977653.182500,E4_Bvp,-5.871801,,
1664977653191,1664977653.198120,E4_Bvp,-10.0072,,
1664977653192,1664977653.213750,E4_Bvp,-3.154297,,
1664977653192,1664977653.229370,E4_Bvp,11.0723,,
1664977653192,1664977653.245000,E4_Bvp,24.37685,,
1664977653372,1664977653.260620,E4_Bvp,28.45883,,
1664977653372,1664977653.276250,E4_Bvp,19.86032,,
1664977653372,1664977653.291880,E4_Bvp,2.34474,,
1664977653372,1664977653.307500,E4_Bvp,-15.60284,,
1664977653372,1664977653.323130,E4_Bvp,-25.20951,,
1664977653372,1664977653.354380,E4_Bvp,-22.53712,,
1664977653372,1664977653.385630,E4_Bvp,-10.4363,,
1664977653372,1664977653.370000,E4_Bvp,3.29549,,
1664977653372,1664977653.416880,E4_Bvp,10.36093,,
1664977653528,1664977653.432510,E4_Bvp,6.700289,,
1664977653529,1664977653.448130,E4_Bvp,-5.234659,,
1664977653529,1664977653.463760,E4_Bvp,-18.31311,,
1664977653529,1664977653.479380,E4_Bvp,-24.99963,,
1664977653530,1664977653.495010,E4_Bvp,-10.67805,,
1664977653530,1664977653.510640,E4_Bvp,-21.66345,,
1664977653530,1664977653.526260,E4_Bvp,1.060287,,
1664977653530,1664977653.541890,E4_Bvp,6.305681,,
1664977653530,1664977653.557510,E4_Bvp,1.747889,,
1664977653530,1664977653.573140,E4_Bvp,-9.830929,,
1664977653530,1664977653.588760,E4_Bvp,-21.17046,,
1664977653708,1664977653.604390,E4_Bvp,-24.7056,,
1664977653708,1664977653.620020,E4_Bvp,-16.95331,,
1664977653708,1664977653.635640,E4_Bvp,-0.8216476,,
1664977653708,1664977653.651270,E4_Bvp,15.97952,,
1664977653708,1664977653.666890,E4_Bvp,25.14334,,
1664977653709,1664977653.682520,E4_Bvp,22.37557,,
1664977653709,1664977653.698140,E4_Bvp,10.04176,,
1664977653709,1664977653.713770,E4_Bvp,-4.442019,,
1664977653709,1664977653.729400,E4_Bvp,-12.5935,,
1664977653710,1664977653.745020,E4_Bvp,-9.677471,,
1664977653710,1664977653.760650,E4_Bvp,2.364517,,
1664977653865,1664977653.776270,E4_Bvp,16.19427,,
1664977653865,1664977653.791900,E4_Bvp,23.19785,,
1664977653865,1664977653.807520,E4_Bvp,18.46811,,
1664977653866,1664977653.823150,E4_Bvp,3.888836,,
1664977653866,1664977653.838780,E4_Bvp,-13.1805,,
1664977653866,1664977653.854400,E4_Bvp,-23.61936,,
1664977653866,1664977653.870030,E4_Bvp,-22.12604,,
1664977653866,1664977653.885650,E4_Bvp,-10.08021,,
1664977653866,1664977653.901280,E4_Bvp,14.98525,,
1664977653866,1664977653.916900,E4_Bvp,14.04468,,
1664977653866,1664977652.720000,E4_Bvp,-8.404282,,
1664977653956,1664977652.970000,E4_Bvp,3.83025,,
1664977653956,1664977653.220000,E4_Bvp,-14.28901,,
1664977653956,1664977653.470000,E4_Bvp,3.830528,,
1664977653957,1664977653.720000,E4_Bvp,17.81339,,
1664977653957,1664977653.970000,E4_Bvp,24.06537,,
1664977653957,1664977653.932530,E4_Bvp,18.68847,,
1664977654045,1664977653.948160,E4_Bvp,4.243982,,
1664977654045,1664977653.963780,E4_Bvp,-11.02375,,
1664977654047,1664977653.979410,E4_Bvp,-18.66951,,
1664977654047,1664977653.995030,E4_Bvp,-14.57474,,
1664977654047,1664977654.010660,E4_Bvp,-1.510139,,
1664977654047,1664977654.026280,E4_Bvp,12.90828,,
1664977654047,1664977654.041910,E4_Bvp,20.57538,,
1664977654047,1664977654.057540,E4_Bvp,17.64165,,
1664977654047,1664977654.073160,E4_Bvp,6.791607,,
1664977654047,1664977654.088790,E4_Bvp,-4.856148,,
1664977654047,1664977654.104410,E4_Bvp,-9.926567,,
1664977654248,1664977654.120040,E4_Bvp,-5.468456,,
1664977654249,1664977654.135660,E4_Bvp,5.474461,,
1664977654249,1664977654.151290,E4_Bvp,15.54947,,
1664977654249,1664977654.182540,E4_Bvp,8.922258,,
1664977654249,1664977654.166920,E4_Bvp,-6.978937,,
1664977654249,1664977654.198170,E4_Bvp,-22.27066,,
1664977654249,1664977654.213790,E4_Bvp,-29.19197,,
1664977654249,1664977654.229420,E4_Bvp,-24.18452,,
1664977654249,1664977654.245040,E4_Bvp,-10.06036,,
1664977654249,1664977654.260670,E4_Bvp,5.653271,,
1664977654249,1664977654.276300,E4_Bvp,14.79537,,
1664977654383,1664977654.291920,E4_Bvp,13.09622,,
1664977654383,1664977654.307550,E4_Bvp,2.516779,,
1664977654383,1664977654.323170,E4_Bvp,-16.59194,,
1664977654384,1664977654.338800,E4_Bvp,-10.06354,,
1664977654384,1664977654.354420,E4_Bvp,-12.7197,,
1664977654384,1664977654.370050,E4_Bvp,-0.1013947,,
1664977654384,1664977654.385680,E4_Bvp,13.9957,,
1664977654384,1664977654.401300,E4_Bvp,21.26793,,
1664977654385,1664977654.416930,E4_Bvp,17.03351,,
1664977654385,1664977654.432550,E4_Bvp,2.904537,,
1664977654385,1664977654.448180,E4_Bvp,-13.63413,,
1664977654564,1664977654.463800,E4_Bvp,-23.88573,,
1664977654564,1664977654.479430,E4_Bvp,-22.63958,,
1664977654564,1664977654.495060,E4_Bvp,-11.6516,,
1664977654564,1664977654.510680,E4_Bvp,2.027664,,
1664977654564,1664977654.526310,E4_Bvp,7.532436,,
1664977654564,1664977654.541930,E4_Bvp,9.936634,,
1664977654564,1664977654.557560,E4_Bvp,-2.99803,,
1664977654564,1664977654.573180,E4_Bvp,-14.51986,,
1664977654564,1664977654.588810,E4_Bvp,-18.89239,,
1664977654565,1664977654.604440,E4_Bvp,-12.47954,,
1664977654565,1664977654.620060,E4_Bvp,2.006878,,
1664977654743,1664977654.635690,E4_Bvp,16.69621,,
1664977654743,1664977654.651310,E4_Bvp,23.70284,,
1664977654743,1664977654.666940,E4_Bvp,19.32838,,
1664977654743,1664977654.682560,E4_Bvp,6.385296,,
1664977654744,1664977654.698190,E4_Bvp,-7.374512,,
1664977654744,1664977654.713820,E4_Bvp,-14.26718,,
1664977654744,1664977654.729440,E4_Bvp,0.6580238,,
1664977654744,1664977654.745070,E4_Bvp,-10.65004,,
1664977654744,1664977654.760690,E4_Bvp,12.64085,,
1664977654744,1664977654.776320,E4_Bvp,17.72859,,
1664977654744,1664977654.791950,E4_Bvp,12.61078,,
1664977654901,1664977654.807570,E4_Bvp,0.1615562,,
1664977654901,1664977654.823200,E4_Bvp,-12.4331,,
1664977654901,1664977654.838820,E4_Bvp,-17.39567,,
1664977654901,1664977654.854450,E4_Bvp,-11.31793,,
1664977654902,1664977654.870070,E4_Bvp,3.38504,,
1664977654902,1664977654.885700,E4_Bvp,27.15128,,
1664977654902,1664977654.901330,E4_Bvp,18.95486,,
1664977654902,1664977654.916950,E4_Bvp,23.56218,,
1664977654902,1664977654.932580,E4_Bvp,10.15862,,
1664977654902,1664977654.948200,E4_Bvp,-5.633207,,
1664977654902,1664977654.963830,E4_Bvp,-15.50684,,
1664977655082,1664977654.979450,E4_Bvp,-14.47329,,
1664977655082,1664977654.995080,E4_Bvp,-4.475979,,
1664977655082,1664977655.010710,E4_Bvp,7.43396,,
1664977655082,1664977655.026330,E4_Bvp,12.8731,,
1664977655082,1664977655.041960,E4_Bvp,7.382446,,
1664977655082,1664977655.057580,E4_Bvp,-6.790232,,
1664977655082,1664977655.073210,E4_Bvp,-22.15142,,
1664977655082,1664977655.088830,E4_Bvp,-29.85407,,
1664977655082,1664977655.104460,E4_Bvp,-25.44859,,
1664977655082,1664977655.120090,E4_Bvp,-11.00754,,
1664977655082,1664977655.135710,E4_Bvp,5.578918,,
1664977655261,1664977655.151340,E4_Bvp,15.64575,,
1664977655261,1664977655.166960,E4_Bvp,14.46374,,
1664977655261,1664977655.182590,E4_Bvp,3.857059,,
1664977655261,1664977655.198210,E4_Bvp,-8.731071,,
1664977655261,1664977655.213840,E4_Bvp,-15.19099,,
1664977655261,1664977655.229470,E4_Bvp,-11.0672,,
1664977655261,1664977655.245090,E4_Bvp,1.327053,,
1664977655261,1664977655.260720,E4_Bvp,15.01694,,
1664977655261,1664977655.276340,E4_Bvp,22.0901,,
1664977655261,1664977655.291970,E4_Bvp,18.60638,,
1664977655261,1664977655.307590,E4_Bvp,7.207285,,
1664977655418,1664977655.323220,E4_Bvp,-4.838978,,
1664977655418,1664977655.338850,E4_Bvp,-9.46571,,
1664977655418,1664977655.354470,E4_Bvp,-3.218594,,
1664977655419,1664977655.370100,E4_Bvp,11.20298,,
1664977655419,1664977655.385720,E4_Bvp,25.6827,,
1664977655419,1664977655.401350,E4_Bvp,31.58675,,
1664977655419,1664977655.416970,E4_Bvp,24.76722,,
1664977655419,1664977655.432600,E4_Bvp,7.763115,,
1664977655419,1664977655.448230,E4_Bvp,-11.12906,,
1664977655419,1664977655.463850,E4_Bvp,-23.02808,,
1664977655419,1664977654.220000,E4_Bvp,-22.90643,,
1664977655464,1664977654.470000,E4_Bvp,-12.88551,,
1664977655464,1664977654.720000,E4_Bvp,6.747581,,
1664977655464,1664977654.970000,E4_Bvp,4.091675,,
1664977655464,1664977655.220000,E4_Bvp,-5.821831,,
1664977655464,1664977655.470000,E4_Bvp,-16.09957,,
1664977655464,1664977655.479480,E4_Bvp,-19.53991,,
1664977655598,1664977655.495100,E4_Bvp,-13.49342,,
1664977655598,1664977655.510730,E4_Bvp,-1.324482,,
1664977655598,1664977655.526350,E4_Bvp,9.637241,,
1664977655598,1664977655.541980,E4_Bvp,12.6127,,
1664977655599,1664977655.557610,E4_Bvp,5.726698,,
1664977655599,1664977655.588860,E4_Bvp,-6.921356,,
1664977655599,1664977655.573230,E4_Bvp,-17.51166,,
1664977655599,1664977655.604480,E4_Bvp,-19.3401,,
1664977655599,1664977655.635730,E4_Bvp,-10.70165,,
1664977655599,1664977655.620110,E4_Bvp,3.98756,,
1664977655599,1664977655.651360,E4_Bvp,16.52222,,
1664977655756,1664977655.666990,E4_Bvp,19.75235,,
1664977655756,1664977655.682610,E4_Bvp,11.51427,,
1664977655756,1664977655.698240,E4_Bvp,-3.918827,,
1664977655756,1664977655.713860,E4_Bvp,-18.2642,,
1664977655757,1664977655.729490,E4_Bvp,-23.81688,,
1664977655757,1664977655.745110,E4_Bvp,-17.66994,,
1664977655757,1664977655.760740,E4_Bvp,-3.581364,,
1664977655757,1664977655.776370,E4_Bvp,10.3074,,
1664977655757,1664977655.791990,E4_Bvp,15.82247,,
1664977655757,1664977655.807620,E4_Bvp,-5.36887,,
1664977655757,1664977655.823240,E4_Bvp,9.535126,,
1664977655935,1664977655.838870,E4_Bvp,-28.60909,,
1664977655935,1664977655.854490,E4_Bvp,-20.91076,,
1664977655936,1664977655.870120,E4_Bvp,-24.43942,,
1664977655936,1664977655.885750,E4_Bvp,-10.87385,,
1664977655936,1664977655.917000,E4_Bvp,4.506485,,
1664977655936,1664977655.901370,E4_Bvp,13.59339,,
1664977655936,1664977655.932620,E4_Bvp,12.26586,,
1664977655936,1664977655.948250,E4_Bvp,2.584003,,
1664977655936,1664977655.963870,E4_Bvp,-8.494024,,
1664977655936,1664977655.979500,E4_Bvp,-13.55754,,
1664977655936,1664977655.995130,E4_Bvp,-8.949772,,
1664977656116,1664977656.010750,E4_Bvp,2.909676,,
1664977656116,1664977656.042000,E4_Bvp,15.20576,,
1664977656116,1664977656.026380,E4_Bvp,20.81055,,
1664977656116,1664977656.057630,E4_Bvp,16.47248,,
1664977656116,1664977656.073250,E4_Bvp,4.993723,,
1664977656116,1664977656.088880,E4_Bvp,-6.54776,,
1664977656116,1664977656.104510,E4_Bvp,-10.91366,,
1664977656116,1664977656.120130,E4_Bvp,-5.23764,,
1664977656116,1664977656.135760,E4_Bvp,7.35384,,
1664977656117,1664977656.151380,E4_Bvp,19.38856,,
1664977656117,1664977656.167010,E4_Bvp,23.40587,,
1664977656273,1664977656.182630,E4_Bvp,16.5287,,
1664977656273,1664977656.198260,E4_Bvp,2.246296,,
1664977656273,1664977656.213890,E4_Bvp,-11.44048,,
1664977656274,1664977656.229510,E4_Bvp,-16.74802,,
1664977656274,1664977656.245140,E4_Bvp,-10.57727,,
1664977656274,1664977656.260760,E4_Bvp,3.458199,,
1664977656274,1664977656.276390,E4_Bvp,17.14174,,
1664977656274,1664977656.292010,E4_Bvp,22.41414,,
1664977656274,1664977656.307640,E4_Bvp,16.13986,,
1664977656274,1664977656.323270,E4_Bvp,1.866503,,
1664977656274,1664977656.338890,E4_Bvp,-12.30695,,
1664977656453,1664977656.354520,E4_Bvp,-18.34986,,
1664977656454,1664977656.370140,E4_Bvp,-12.95029,,
1664977656454,1664977656.385770,E4_Bvp,0.5257721,,
1664977656454,1664977656.401390,E4_Bvp,14.00368,,
1664977656454,1664977656.417020,E4_Bvp,19.38371,,
1664977656454,1664977656.432650,E4_Bvp,13.20834,,
1664977656454,1664977656.448270,E4_Bvp,-1.323244,,
1664977656454,1664977656.463900,E4_Bvp,-15.95105,,
1664977656454,1664977656.479520,E4_Bvp,-22.17739,,
1664977656454,1664977656.495150,E4_Bvp,-16.07825,,
1664977656455,1664977656.510770,E4_Bvp,-0.6039772,,
1664977656633,1664977656.526400,E4_Bvp,16.24626,,
1664977656634,1664977656.542030,E4_Bvp,26.02571,,
1664977656634,1664977656.557650,E4_Bvp,24.74512,,
1664977656634,1664977656.573280,E4_Bvp,15.1308,,
1664977656634,1664977656.588900,E4_Bvp,4.559225,,
1664977656634,1664977656.604530,E4_Bvp,0.4265442,,
1664977656634,1664977656.620150,E4_Bvp,5.453495,,
1664977656634,1664977656.635780,E4_Bvp,15.99877,,
1664977656634,1664977656.651410,E4_Bvp,24.31567,,
1664977656634,1664977656.667030,E4_Bvp,23.46614,,
1664977656635,1664977656.682660,E4_Bvp,11.95589,,
1664977656791,1664977656.698280,E4_Bvp,-5.253433,,
1664977656791,1664977656.713910,E4_Bvp,-19.40967,,
1664977656791,1664977656.729530,E4_Bvp,-22.97935,,
1664977656791,1664977656.745160,E4_Bvp,-14.05391,,
1664977656792,1664977656.760790,E4_Bvp,2.349117,,
1664977656792,1664977656.776410,E4_Bvp,17.0651,,
1664977656792,1664977656.792040,E4_Bvp,21.85085,,
1664977656792,1664977656.807660,E4_Bvp,13.85695,,
1664977656792,1664977656.823290,E4_Bvp,-2.780109,,
1664977656792,1664977656.838910,E4_Bvp,-19.27483,,
1664977656792,1664977655.720000,E4_Bvp,-27.32038,,
1664977656948,1664977655.970000,E4_Bvp,-23.5256,,
1664977656949,1664977656.220000,E4_Bvp,-11.3274,,
1664977656949,1664977656.470000,E4_Bvp,6.43869,,
1664977656949,1664977656.720000,E4_Bvp,1.278931,,
1664977656949,1664977656.970000,E4_Bvp,1.178881,,
1664977656949,1664977656.854540,E4_Bvp,-10.82819,,
1664977656972,1664977656.870170,E4_Bvp,-21.71916,,
1664977656972,1664977656.885790,E4_Bvp,-24.039,,
1664977656972,1664977656.901420,E4_Bvp,-15.37651,,
1664977656972,1664977656.917040,E4_Bvp,0.1057091,,
1664977656972,1664977656.932670,E4_Bvp,14.08476,,
1664977656972,1664977656.948290,E4_Bvp,18.97917,,
1664977656972,1664977656.963920,E4_Bvp,12.44933,,
1664977656973,1664977656.979550,E4_Bvp,-1.337543,,
1664977656973,1664977656.995170,E4_Bvp,-13.97276,,
1664977656973,1664977657.010800,E4_Bvp,-17.85304,,
1664977656973,1664977657.026420,E4_Bvp,-10.47255,,
1664977657151,1664977657.042050,E4_Bvp,4.024887,,
1664977657151,1664977657.057680,E4_Bvp,17.35363,,
1664977657151,1664977657.073300,E4_Bvp,21.6365,,
1664977657151,1664977657.088930,E4_Bvp,14.08718,,
1664977657151,1664977657.104550,E4_Bvp,-1.265108,,
1664977657152,1664977657.120180,E4_Bvp,-15.93095,,
1664977657152,1664977657.135800,E4_Bvp,-21.68064,,
1664977657152,1664977657.151430,E4_Bvp,-15.26709,,
1664977657152,1664977657.167060,E4_Bvp,-0.2923203,,
1664977657152,1664977657.182680,E4_Bvp,14.6669,,
1664977657152,1664977657.198310,E4_Bvp,21.14883,,
1664977657309,1664977657.213930,E4_Bvp,15.66493,,
1664977657310,1664977657.229560,E4_Bvp,1.676521,,
1664977657310,1664977657.245180,E4_Bvp,-12.22723,,
1664977657310,1664977657.260810,E4_Bvp,-17.69934,,
1664977657310,1664977657.276440,E4_Bvp,-11.25184,,
1664977657310,1664977657.292060,E4_Bvp,3.098698,,
1664977657310,1664977657.307690,E4_Bvp,16.68478,,
1664977657310,1664977657.323310,E4_Bvp,20.96572,,
1664977657310,1664977657.338940,E4_Bvp,12.7105,,
1664977657310,1664977657.354560,E4_Bvp,-3.794472,,
1664977657310,1664977657.370190,E4_Bvp,-19.60297,,
1664977657489,1664977657.385820,E4_Bvp,-26.00584,,
1664977657489,1664977657.401440,E4_Bvp,-20.15022,,
1664977657489,1664977657.417070,E4_Bvp,-5.986412,,
1664977657489,1664977657.432690,E4_Bvp,7.688179,,
1664977657489,1664977657.448320,E4_Bvp,12.91234,,
1664977657489,1664977657.463940,E4_Bvp,7.455143,,
1664977657489,1664977657.479570,E4_Bvp,-14.04942,,
1664977657489,1664977657.495200,E4_Bvp,-14.69244,,
1664977657489,1664977657.510820,E4_Bvp,-4.723423,,
1664977657489,1664977657.526450,E4_Bvp,21.56345,,
1664977657489,1664977657.542070,E4_Bvp,10.2877,,
1664977657670,1664977657.573320,E4_Bvp,21.97919,,
1664977657670,1664977657.557700,E4_Bvp,10.27935,,
1664977657670,1664977657.588950,E4_Bvp,-7.608418,,
1664977657671,1664977657.604580,E4_Bvp,-22.49593,,
1664977657671,1664977657.620200,E4_Bvp,-26.53191,,
1664977657672,1664977657.635830,E4_Bvp,-18.3744,,
1664977657672,1664977657.651450,E4_Bvp,-3.134605,,
1664977657672,1664977657.667080,E4_Bvp,10.05271,,
1664977657672,1664977657.682700,E4_Bvp,13.57436,,
1664977657672,1664977657.698330,E4_Bvp,5.864079,,
1664977657672,1664977657.713960,E4_Bvp,-8.282043,,
1664977657826,1664977657.729580,E4_Bvp,-20.00023,,
1664977657826,1664977657.745210,E4_Bvp,-22.3319,,
1664977657826,1664977657.760830,E4_Bvp,-13.45424,,
1664977657826,1664977657.776460,E4_Bvp,1.413551,,
1664977657827,1664977657.792080,E4_Bvp,13.80936,,
1664977657827,1664977657.807710,E4_Bvp,16.69191,,
1664977657827,1664977657.823340,E4_Bvp,8.554657,,
1664977657827,1664977657.838960,E4_Bvp,-5.399887,,
1664977657827,1664977657.854590,E4_Bvp,-16.86976,,
1664977657827,1664977657.870210,E4_Bvp,-18.63784,,
1664977657827,1664977657.885840,E4_Bvp,-9.540722,,
1664977658007,1664977657.901460,E4_Bvp,5.490276,,
1664977658007,1664977657.917090,E4_Bvp,17.80727,,
1664977658007,1664977657.948340,E4_Bvp,20.38649,,
1664977658007,1664977657.963970,E4_Bvp,11.89609,,
